Date,Charger Type,Charges per Day,Energy Delivered (kWh),Revenue per Session (₹),Avg Time per Charge (min),Charger Utilization Rate (%),Energy Source,% Renewable Energy Used,CO₂ Saved (kg),ICE Kilometers Avoided,Fuel Avoided (liters),Carbon Offset Potential (tonnes),Equivalent Trees Planted
7/19/2032,Level 2,39,542.86,22.22,49,71,Grid,13,252.7,1878.74,125.25,0.25,11.61
7/20/2032,DC Fast,14,190.86,25.72,40,88,Grid,11,108.74,589.53,39.3,0.11,4.99
7/21/2032,DC Fast,29,336.38,28.43,41,74,Solar,71,227.24,1491.84,99.46,0.23,10.44
7/22/2032,Portable Gen,27,231.47,14.36,36,86,Grid,0,112.36,993.19,66.21,0.11,5.16
7/23/2032,Level 2,29,434.86,48.83,24,86,Grid,27,199.53,1331.79,88.79,0.2,9.17
7/24/2032,Portable Gen,12,64.83,11.05,21,86,Grid,12,41.17,313.61,20.91,0.04,1.89
7/25/2032,Wall Box,39,571.47,33.71,52,80,Grid,22,237.87,2094.45,139.63,0.24,10.93
7/26/2032,DC Fast,20,152.88,48.46,28,82,Grid,16,73.33,540.75,36.05,0.07,3.37
7/27/2032,Level 2,42,258.11,49.44,23,66,Grid,13,112.61,950.22,63.35,0.11,5.17
7/28/2032,Level 2,21,168.29,13.83,38,80,Grid,4,96.65,793.61,52.91,0.1,4.44
7/29/2032,DC Fast,19,110.83,38.45,30,99,Solar,55,48.66,498.93,33.26,0.05,2.24
7/30/2032,Level 2,6,43.04,26.07,25,81,Grid,25,27.86,139.07,9.27,0.03,1.28
7/31/2032,Level 1,32,424.83,31.83,47,77,Grid,21,222.73,1658.38,110.56,0.22,10.23
8/1/2032,Level 1,44,318.31,15.14,23,85,Grid,10,202.55,1221.01,81.4,0.2,9.3
8/2/2032,Level 2,8,89.38,48.74,34,96,Grid,21,55.79,319.07,21.27,0.06,2.56
8/3/2032,Portable Gen,31,295.98,30.31,35,72,Grid,4,160.22,1455.65,97.04,0.16,7.36
8/4/2032,Level 2,15,105.45,25.44,32,89,Grid,29,71.66,372.25,24.82,0.07,3.29
8/5/2032,Level 2,48,530.33,19.66,55,69,Grid,4,300.55,2151.35,143.42,0.3,13.81
8/6/2032,Level 1,23,243.49,12.84,50,60,Solar,68,146.39,986.25,65.75,0.15,6.72
8/7/2032,Level 1,21,172.23,38.16,52,95,Solar,46,80.08,849.5,56.63,0.08,3.68
8/8/2032,Wall Box,19,207.63,34.81,22,62,Grid,14,90.49,685.79,45.72,0.09,4.16
8/9/2032,Wall Box,9,82.47,40.79,37,72,Grid,0,53.88,361.83,24.12,0.05,2.47
8/10/2032,Portable Gen,41,272.64,35.91,47,67,Solar,91,123.18,1263.86,84.26,0.12,5.66
8/11/2032,DC Fast,24,218.36,37.8,54,97,Grid,4,143.68,1079.49,71.97,0.14,6.6
8/12/2032,Wall Box,50,467.16,41.64,24,97,Solar,73,217.07,1921.41,128.09,0.22,9.97
8/13/2032,Level 2,31,295.46,43.16,23,92,Solar,99,169.23,929.81,61.99,0.17,7.77
8/14/2032,Portable Gen,33,472.92,46.07,40,86,Grid,26,254.57,2230.89,148.73,0.25,11.69
8/15/2032,DC Fast,29,194.65,42.89,35,98,Grid,29,114.39,857.63,57.18,0.11,5.25
8/16/2032,Level 1,41,337.23,32.92,40,69,Solar,79,227.03,1070.98,71.4,0.23,10.43
8/17/2032,DC Fast,39,220.93,48.02,35,70,Grid,30,142.53,757.26,50.48,0.14,6.55
8/18/2032,Level 1,26,225.49,14.41,37,97,Solar,67,150.29,1097.81,73.19,0.15,6.9
8/19/2032,DC Fast,7,52.07,25.04,56,84,Grid,29,25.63,235.55,15.7,0.03,1.18
8/20/2032,Level 2,45,343.43,17.91,45,95,Grid,10,177.26,1604.53,106.97,0.18,8.14
8/21/2032,Level 1,16,94.63,34.99,41,56,Grid,8,40.29,360.17,24.01,0.04,1.85
8/22/2032,Portable Gen,5,48.47,15.68,53,60,Solar,81,20.58,234.33,15.62,0.02,0.95
8/23/2032,Portable Gen,20,156.56,29.53,51,59,Solar,46,88.34,660.33,44.02,0.09,4.06
8/24/2032,Portable Gen,8,88.75,35.7,57,92,Grid,15,39.88,270.08,18.01,0.04,1.83
8/25/2032,DC Fast,22,135.89,22.82,50,58,Grid,8,87.93,423.29,28.22,0.09,4.04
8/26/2032,Level 1,9,70.02,37.5,50,99,Grid,24,45.97,306.97,20.46,0.05,2.11
8/27/2032,Level 2,21,273.44,46.01,43,66,Grid,16,160.81,1284.29,85.62,0.16,7.39
8/28/2032,Wall Box,38,494.06,34.58,55,89,Grid,26,198.79,1791.2,119.41,0.2,9.13
8/29/2032,Level 2,13,121,18.42,57,80,Grid,7,77.67,572.43,38.16,0.08,3.57
8/30/2032,Wall Box,20,154.97,18.52,30,98,Grid,20,104.61,690.64,46.04,0.1,4.81
8/31/2032,DC Fast,34,361.17,40.95,48,59,Grid,11,194.92,1560.19,104.01,0.19,8.95
9/1/2032,Portable Gen,31,315.06,43.99,24,85,Solar,39,219.58,1426.13,95.08,0.22,10.09
9/2/2032,Level 2,37,214.75,20.44,54,87,Grid,29,131.25,726.07,48.4,0.13,6.03
9/3/2032,Wall Box,10,143.67,17.34,41,98,Grid,25,68.99,710.29,47.35,0.07,3.17
9/4/2032,Level 1,7,56.66,29.74,45,64,Solar,61,34.42,218.76,14.58,0.03,1.58
9/5/2032,Level 1,31,420.98,34.61,51,78,Grid,16,222.66,1764.38,117.63,0.22,10.23
9/6/2032,Level 1,38,411.7,36.8,47,63,Grid,15,261.38,1430.57,95.37,0.26,12.01
9/7/2032,DC Fast,14,200.65,34.75,57,60,Solar,32,109.92,827.91,55.19,0.11,5.05
9/8/2032,Wall Box,6,62.92,40.08,56,88,Solar,24,37.62,213.67,14.24,0.04,1.73
9/9/2032,Wall Box,7,36.36,47.31,45,80,Grid,0,25.32,167.23,11.15,0.03,1.16
9/10/2032,DC Fast,5,43.05,38.16,36,51,Grid,7,21.05,136.75,9.12,0.02,0.97
9/11/2032,Wall Box,24,140.95,38.02,49,90,Solar,92,92.15,639.8,42.65,0.09,4.23
9/12/2032,Level 2,5,69.89,32.73,57,94,Solar,37,37.67,212.02,14.13,0.04,1.73
9/13/2032,Level 2,16,117.53,15.27,34,84,Grid,15,70.01,494.78,32.99,0.07,3.22
9/14/2032,Level 1,6,42.01,35.44,52,69,Grid,13,17.83,179.85,11.99,0.02,0.82
9/15/2032,Portable Gen,36,258.7,22.71,32,64,Solar,43,173.85,789.23,52.62,0.17,7.99
9/16/2032,Wall Box,37,261.68,31.84,29,71,Grid,19,125.17,912.59,60.84,0.13,5.75
9/17/2032,Wall Box,36,429.24,47.17,32,56,Grid,15,290.34,1700.01,113.33,0.29,13.34
9/18/2032,DC Fast,5,64.98,21.09,45,81,Grid,13,36.76,278.75,18.58,0.04,1.69
9/19/2032,Level 2,23,142.66,20.45,31,100,Grid,6,98.59,691.64,46.11,0.1,4.53
9/20/2032,DC Fast,25,353.77,47.99,41,57,Grid,11,223.97,1275.34,85.02,0.22,10.29
9/21/2032,Level 1,23,234.74,48.33,53,85,Grid,22,138.59,804.5,53.63,0.14,6.37
9/22/2032,Wall Box,7,81.31,40.58,28,57,Grid,5,47.94,375.51,25.03,0.05,2.2
9/23/2032,Wall Box,43,373.57,13.16,23,88,Grid,4,157.85,1360.62,90.71,0.16,7.25
9/24/2032,Level 1,34,308.62,29.24,25,85,Grid,25,195.44,991.26,66.08,0.2,8.98
9/25/2032,DC Fast,29,334.74,33.15,38,64,Solar,27,167.23,1040.49,69.37,0.17,7.68
9/26/2032,Level 1,47,511.05,30.34,33,81,Grid,23,218.32,2097.93,139.86,0.22,10.03
9/27/2032,Portable Gen,13,112.78,13.4,34,82,Solar,99,64.55,471.68,31.45,0.06,2.97
9/28/2032,Wall Box,36,344.02,33.82,20,70,Grid,14,164.57,1470.46,98.03,0.16,7.56
9/29/2032,DC Fast,9,61.5,45.98,29,78,Solar,92,26.68,241.1,16.07,0.03,1.23
9/30/2032,DC Fast,42,584.15,33.13,26,89,Grid,13,270.99,2296.13,153.08,0.27,12.45
10/1/2032,Portable Gen,38,366.06,42.71,41,80,Solar,44,150,1513.74,100.92,0.15,6.89
10/2/2032,Portable Gen,17,98.68,18.1,39,75,Grid,11,64.73,351.44,23.43,0.06,2.97
10/3/2032,Portable Gen,24,134.49,18.58,46,59,Grid,17,73.81,435.97,29.06,0.07,3.39
10/4/2032,Wall Box,7,36.42,49.47,21,72,Grid,14,25.33,119.8,7.99,0.03,1.16
10/5/2032,Level 2,9,59.4,33.54,51,63,Solar,51,26.21,290.67,19.38,0.03,1.2
10/6/2032,Level 2,32,449.09,36,49,81,Grid,27,312.72,2149.59,143.31,0.31,14.36
10/7/2032,DC Fast,28,307.22,29.56,53,73,Grid,26,179.03,1069.45,71.3,0.18,8.22
10/8/2032,Level 2,36,265.53,39.35,25,99,Solar,39,158.95,1119.71,74.65,0.16,7.3
10/9/2032,Wall Box,12,149.79,46.78,42,75,Grid,3,103.25,611.56,40.77,0.1,4.74
10/10/2032,Level 2,10,118.32,13.51,36,57,Grid,28,59.79,426.39,28.43,0.06,2.75
10/11/2032,Level 1,41,342.8,26.97,48,78,Grid,13,233.58,1052.58,70.17,0.23,10.73
10/12/2032,Portable Gen,33,346.52,15.55,40,70,Grid,20,160.83,1629.4,108.63,0.16,7.39
10/13/2032,DC Fast,24,339.31,25.64,39,86,Grid,12,191.63,1535.98,102.4,0.19,8.8
10/14/2032,DC Fast,32,238.74,19.65,55,71,Grid,6,129.55,1147.06,76.47,0.13,5.95
10/15/2032,DC Fast,28,403.59,46.53,36,81,Grid,26,182.28,1489.19,99.28,0.18,8.37
10/16/2032,DC Fast,38,458.61,36.81,58,88,Solar,88,190.76,1383.56,92.24,0.19,8.76
10/17/2032,Level 1,48,264.95,31.14,44,89,Grid,10,173.5,1287.37,85.82,0.17,7.97
10/18/2032,Level 2,35,209.13,27.66,44,81,Solar,88,86.82,1021.5,68.1,0.09,3.99
10/19/2032,Level 2,41,246.24,16.42,20,95,Grid,8,125.27,1090.86,72.72,0.13,5.75
10/20/2032,Portable Gen,42,349.7,40.09,34,71,Solar,22,236.23,1401.17,93.41,0.24,10.85
10/21/2032,DC Fast,5,30.07,15.22,34,55,Grid,15,13.35,123.4,8.23,0.01,0.61
10/22/2032,DC Fast,36,359.55,12.03,56,61,Grid,3,208.88,1715.18,114.35,0.21,9.59
10/23/2032,Level 1,8,78.01,42.82,52,88,Grid,10,49.55,329.96,22,0.05,2.28
10/24/2032,Level 2,18,265.89,17.56,29,75,Grid,14,120.74,1325.12,88.34,0.12,5.55
10/25/2032,Wall Box,50,560.24,33.17,43,98,Grid,24,339.53,2535.68,169.05,0.34,15.6
10/26/2032,Portable Gen,17,227.36,29.65,27,86,Grid,23,95.16,798.65,53.24,0.1,4.37
10/27/2032,Portable Gen,32,205.36,29.62,20,65,Grid,1,137.74,804.42,53.63,0.14,6.33
10/28/2032,Portable Gen,26,312.99,21.83,22,82,Solar,41,139.46,1249.29,83.29,0.14,6.41
10/29/2032,Wall Box,36,486.06,43.98,31,71,Grid,1,237.85,1740.56,116.04,0.24,10.93
10/30/2032,Portable Gen,40,485.42,33.51,32,76,Grid,24,328.01,1815.39,121.03,0.33,15.07
10/31/2032,Level 2,38,194.08,41.11,36,83,Grid,10,80.23,911.29,60.75,0.08,3.69
11/1/2032,DC Fast,42,408.92,23.58,53,90,Grid,19,192.66,1237.43,82.5,0.19,8.85
11/2/2032,DC Fast,19,150.37,42.72,22,59,Grid,23,63.21,698.65,46.58,0.06,2.9
11/3/2032,Wall Box,35,299.87,35.99,26,66,Grid,9,189.29,1092.8,72.85,0.19,8.69
11/4/2032,Portable Gen,30,328.2,23.37,20,52,Grid,19,185.94,1211.59,80.77,0.19,8.54
11/5/2032,Portable Gen,22,159.92,24.17,29,68,Solar,60,104.56,781.56,52.1,0.1,4.8
11/6/2032,DC Fast,24,290.06,15.83,43,55,Solar,94,151.37,1133.9,75.59,0.15,6.95
11/7/2032,Level 2,34,380.23,25.25,48,99,Solar,82,191.38,1378.91,91.93,0.19,8.79
11/8/2032,DC Fast,26,227.78,36.22,29,68,Grid,18,109.38,784.41,52.29,0.11,5.02
11/9/2032,Level 1,32,210.83,19.95,29,93,Grid,10,135.1,826.77,55.12,0.14,6.21
11/10/2032,Wall Box,22,315.43,45.73,45,58,Grid,13,144.35,1553.91,103.59,0.14,6.63
11/11/2032,Level 2,28,168.17,29.87,53,94,Grid,17,71.66,567.01,37.8,0.07,3.29
11/12/2032,Level 1,41,483.78,28.11,58,99,Grid,24,321.57,1643.93,109.6,0.32,14.77
11/13/2032,Wall Box,42,570.43,16.15,30,53,Grid,10,263.98,2468.27,164.55,0.26,12.13
11/14/2032,DC Fast,21,192.87,32.35,57,59,Solar,12,86.66,840.15,56.01,0.09,3.98
11/15/2032,Level 2,42,215.42,31.71,38,63,Solar,13,98.83,920.43,61.36,0.1,4.54
11/16/2032,DC Fast,27,302.94,25.33,46,52,Grid,25,178.3,1176.7,78.45,0.18,8.19
11/17/2032,Wall Box,19,223.17,36.73,33,84,Grid,13,150.34,811.73,54.12,0.15,6.91
11/18/2032,DC Fast,9,68.86,35.85,21,74,Solar,81,36.43,237.25,15.82,0.04,1.67
11/19/2032,Wall Box,13,174.28,40.48,43,98,Solar,89,88.6,667.35,44.49,0.09,4.07
11/20/2032,Level 1,38,408.41,40.78,59,80,Grid,29,256.93,1991.72,132.78,0.26,11.8
11/21/2032,Level 2,37,220.76,47.75,33,88,Solar,24,99.1,747.96,49.86,0.1,4.55
11/22/2032,Wall Box,42,268.32,33.14,32,100,Grid,23,166.39,926.06,61.74,0.17,7.64
11/23/2032,DC Fast,44,223.68,11.87,29,54,Grid,27,151.18,1079.27,71.95,0.15,6.94
11/24/2032,Level 2,34,358.81,25.49,60,80,Grid,9,202.5,1636.91,109.13,0.2,9.3
11/25/2032,Wall Box,11,77.31,38.98,31,58,Solar,28,54.12,316.51,21.1,0.05,2.49
11/26/2032,Portable Gen,9,110.81,47.19,38,60,Grid,18,55.11,343.43,22.9,0.06,2.53
11/27/2032,Portable Gen,43,440.79,22.98,25,76,Grid,13,230.13,2181.7,145.45,0.23,10.57
11/28/2032,Level 1,26,269.45,42.98,31,86,Grid,10,157.07,1175.05,78.34,0.16,7.21
11/29/2032,DC Fast,48,259.62,27.82,23,81,Solar,60,134.21,1032.71,68.85,0.13,6.16
11/30/2032,DC Fast,24,278.7,45.51,60,71,Solar,64,146.85,842.09,56.14,0.15,6.75
12/1/2032,Level 1,35,193.94,15.85,43,93,Solar,27,99.22,949.08,63.27,0.1,4.56
12/2/2032,Level 2,47,371.09,42.05,21,74,Grid,26,203.67,1845.47,123.03,0.2,9.36
12/3/2032,Wall Box,44,520.69,44.6,43,97,Grid,22,269.29,2462.68,164.18,0.27,12.37
12/4/2032,Portable Gen,42,539.41,46.46,47,63,Grid,12,293.88,1754.15,116.94,0.29,13.5
12/5/2032,Portable Gen,45,546.94,25.55,51,76,Solar,67,261.36,2507.87,167.19,0.26,12.01
12/6/2032,DC Fast,33,238.53,28.11,53,88,Solar,100,145,1116.36,74.42,0.14,6.66
12/7/2032,Level 1,31,323.37,24.73,30,53,Solar,86,176.5,1598.95,106.6,0.18,8.11
12/8/2032,Level 2,26,136.3,16.59,57,71,Grid,8,57.94,676.05,45.07,0.06,2.66
12/9/2032,Level 2,50,393.48,12.24,35,87,Grid,9,207.7,1620.37,108.02,0.21,9.54
12/10/2032,Level 2,24,316.88,41.56,31,96,Grid,29,215.96,1078.72,71.91,0.22,9.92
12/11/2032,DC Fast,29,375.78,12.27,60,57,Grid,19,261.15,1266.96,84.46,0.26,12
12/12/2032,Wall Box,42,617.48,27.82,46,99,Grid,4,392.19,2031.17,135.41,0.39,18.02
12/13/2032,DC Fast,46,320.02,37.61,56,97,Solar,32,187.75,1175.66,78.38,0.19,8.62
12/14/2032,Portable Gen,18,106.66,22.78,36,51,Grid,13,67.1,324.03,21.6,0.07,3.08
12/15/2032,DC Fast,34,314.3,21.19,27,72,Grid,12,195.4,1478.1,98.54,0.2,8.98
12/16/2032,Portable Gen,46,255.59,26.26,45,81,Grid,7,142.24,855.93,57.06,0.14,6.53
12/17/2032,DC Fast,38,193.16,13.61,24,75,Grid,15,111.4,837.01,55.8,0.11,5.12
12/18/2032,Level 2,14,145.48,42.9,45,68,Solar,52,81.21,613.27,40.88,0.08,3.73
12/19/2032,Portable Gen,6,45.39,28.31,21,52,Grid,30,31.29,186.85,12.46,0.03,1.44
12/20/2032,Level 1,41,263.78,31.81,31,99,Grid,3,146.76,873.86,58.26,0.15,6.74
12/21/2032,Wall Box,49,519.7,45.6,56,91,Grid,3,277.91,2112.3,140.82,0.28,12.77
12/22/2032,DC Fast,7,81.28,14.42,23,66,Grid,27,47.81,368,24.53,0.05,2.2
12/23/2032,Portable Gen,50,360.77,48.91,22,96,Grid,20,192.96,1337.39,89.16,0.19,8.86
12/24/2032,Level 2,48,684.67,33.24,42,83,Grid,29,453.62,3063.51,204.23,0.45,20.84
12/25/2032,Wall Box,5,53.59,34.62,45,98,Solar,44,24.58,191.99,12.8,0.02,1.13
12/26/2032,Portable Gen,34,339.82,18.48,23,57,Solar,93,218.24,1389.36,92.62,0.22,10.02
12/27/2032,Portable Gen,11,64.82,29.04,49,54,Grid,17,29.16,302.37,20.16,0.03,1.34
12/28/2032,Wall Box,21,293.09,32.86,60,75,Solar,67,178.06,1389.4,92.63,0.18,8.18
12/29/2032,Level 2,14,143.48,14.51,46,89,Grid,23,99.52,641.52,42.77,0.1,4.57
12/30/2032,Portable Gen,43,252.81,17.12,54,88,Grid,21,159.56,1181.93,78.8,0.16,7.33
12/31/2032,DC Fast,45,493.53,27.55,46,65,Solar,16,232.17,2205.43,147.03,0.23,10.66
1/1/2033,Wall Box,10,104.84,33.56,37,54,Grid,6,65.47,423.92,28.26,0.07,3.01
1/2/2033,Portable Gen,35,383.14,44.86,56,75,Grid,23,261.16,1218.47,81.23,0.26,12
1/3/2033,Wall Box,38,294.72,46.03,27,73,Grid,26,133.53,953.14,63.54,0.13,6.13
1/4/2033,Level 1,21,217.01,22.94,41,68,Solar,68,101.71,844.64,56.31,0.1,4.67
1/5/2033,Wall Box,34,328.69,15.64,20,87,Grid,0,186.19,1519.82,101.32,0.19,8.55
1/6/2033,Level 1,9,130.11,43.55,30,99,Solar,52,68.8,397.79,26.52,0.07,3.16
1/7/2033,Level 2,48,422.23,25.86,25,74,Grid,3,198.52,1282.64,85.51,0.2,9.12
1/8/2033,DC Fast,43,509.36,26.67,47,57,Solar,89,285.04,1678.03,111.87,0.29,13.09
1/9/2033,Portable Gen,33,469.48,43.49,42,91,Solar,59,261.26,2283.22,152.21,0.26,12
1/10/2033,Level 2,12,135.53,39.53,59,76,Solar,55,58.68,555.48,37.03,0.06,2.7
1/11/2033,DC Fast,8,50.89,19.43,34,61,Grid,5,31.37,245.6,16.37,0.03,1.44
1/12/2033,Level 2,42,215.19,14.42,41,57,Solar,56,94.12,756.22,50.41,0.09,4.32
1/13/2033,Level 2,23,166.55,43.9,47,86,Grid,25,78.23,569.22,37.95,0.08,3.59
1/14/2033,Portable Gen,16,154.01,44.66,55,98,Grid,1,65.66,559.64,37.31,0.07,3.02
1/15/2033,Portable Gen,26,301,18.5,51,70,Grid,1,204.41,991.22,66.08,0.2,9.39
1/16/2033,Portable Gen,31,435.58,48.65,23,79,Grid,1,275.72,2017.42,134.49,0.28,12.67
1/17/2033,DC Fast,17,199.17,20.15,30,99,Solar,100,139,892.26,59.48,0.14,6.38
1/18/2033,Portable Gen,45,444.36,42.02,29,55,Solar,54,267.08,1491.73,99.45,0.27,12.27
1/19/2033,Portable Gen,11,138,23.79,56,84,Solar,80,94.43,518.23,34.55,0.09,4.34
1/20/2033,DC Fast,28,362.27,21.1,45,85,Solar,14,252.49,1660.48,110.7,0.25,11.6
1/21/2033,Wall Box,50,449.51,19.64,39,95,Grid,29,302.41,2016.47,134.43,0.3,13.89
1/22/2033,Level 1,20,101.79,32.55,36,67,Grid,5,57.21,316.73,21.12,0.06,2.63
1/23/2033,Level 2,11,120.21,40.26,38,73,Grid,0,58.91,426.3,28.42,0.06,2.71
1/24/2033,DC Fast,25,236.25,33.5,36,89,Grid,24,135.51,770.75,51.38,0.14,6.22
1/25/2033,Level 2,47,684.94,11.28,45,80,Grid,20,366.32,3423.56,228.24,0.37,16.83
1/26/2033,Portable Gen,32,222.61,30.56,28,60,Solar,92,131.81,726.76,48.45,0.13,6.05
1/27/2033,Portable Gen,22,208.65,45.17,35,91,Grid,16,115.87,657.37,43.82,0.12,5.32
1/28/2033,Portable Gen,23,322.19,43.41,36,91,Solar,34,186.51,1517.17,101.14,0.19,8.57
1/29/2033,Portable Gen,50,663.58,38.09,36,85,Grid,11,409.68,2424.69,161.65,0.41,18.82
1/30/2033,Wall Box,32,274.46,40.47,56,93,Grid,22,113.95,1327.55,88.5,0.11,5.23
1/31/2033,Level 2,5,48.59,26.98,56,90,Grid,9,22.7,176.45,11.76,0.02,1.04
2/1/2033,Level 2,45,571.33,48.23,24,58,Grid,16,233.76,2797.15,186.48,0.23,10.74
2/2/2033,Wall Box,33,190.71,32.13,55,96,Solar,15,84.65,777.02,51.8,0.08,3.89
2/3/2033,Wall Box,49,486.38,15.37,30,68,Solar,93,316.26,2010.43,134.03,0.32,14.53
2/4/2033,Level 2,31,462.53,11.2,28,56,Solar,39,205.86,1719.03,114.6,0.21,9.46
2/5/2033,Level 1,43,430.82,37.24,24,60,Grid,28,236,2143.42,142.89,0.24,10.84
2/6/2033,Portable Gen,19,134.45,39.01,40,75,Grid,3,76.31,423.74,28.25,0.08,3.51
2/7/2033,Level 1,7,86.07,21.27,28,63,Grid,9,48.51,295.65,19.71,0.05,2.23
2/8/2033,Wall Box,36,324.08,41.1,34,67,Grid,17,177.78,1482.92,98.86,0.18,8.17
2/9/2033,Level 1,40,311.75,13.74,42,97,Grid,14,214.41,1254.99,83.67,0.21,9.85
2/10/2033,Level 1,18,173.84,40.32,49,62,Grid,13,81.14,777.97,51.86,0.08,3.73
2/11/2033,Wall Box,11,155.49,44.68,21,68,Grid,18,73.71,731.43,48.76,0.07,3.39
2/12/2033,Wall Box,10,61.34,34.75,28,69,Grid,22,41.3,221.78,14.79,0.04,1.9
2/13/2033,Wall Box,6,88.49,34.34,31,64,Solar,28,49.65,375.43,25.03,0.05,2.28
2/14/2033,Level 2,25,255.77,44.45,36,95,Grid,22,104.83,1132.19,75.48,0.1,4.82
2/15/2033,Level 2,9,77.18,13.72,38,85,Grid,25,31.73,372.87,24.86,0.03,1.46
2/16/2033,Level 2,49,685.26,10.03,37,98,Grid,4,338.59,2898.71,193.25,0.34,15.55
2/17/2033,Level 1,44,423.14,29.16,50,60,Grid,26,231.86,1591.37,106.09,0.23,10.65
2/18/2033,Wall Box,45,243.07,41.39,28,56,Grid,23,141.34,740.55,49.37,0.14,6.49
2/19/2033,DC Fast,28,258.7,43.19,31,57,Grid,15,177.06,1111.43,74.1,0.18,8.13
2/20/2033,Portable Gen,15,188.14,17.02,55,99,Grid,16,108.98,598.48,39.9,0.11,5.01
2/21/2033,Wall Box,9,95.39,15.88,28,99,Solar,95,60.1,419.02,27.93,0.06,2.76
2/22/2033,Portable Gen,11,150.78,28.86,28,77,Grid,9,68.68,745.63,49.71,0.07,3.15
2/23/2033,DC Fast,20,283.03,46.02,29,50,Grid,20,172.72,895.72,59.71,0.17,7.93
2/24/2033,Wall Box,45,298.15,38.34,58,99,Grid,23,145.35,1324.16,88.28,0.15,6.68
2/25/2033,DC Fast,36,379.26,34.57,23,50,Solar,49,256.55,1477.83,98.52,0.26,11.78
2/26/2033,Level 2,18,236.14,41.35,22,88,Grid,9,103.21,761.54,50.77,0.1,4.74
2/27/2033,Wall Box,47,478.48,48.75,40,52,Grid,28,226.48,1678.32,111.89,0.23,10.4
2/28/2033,Portable Gen,5,32.38,11.72,56,51,Grid,28,19.23,100.15,6.68,0.02,0.88
3/1/2033,Portable Gen,38,398.63,17.2,40,54,Solar,20,191.75,1956.65,130.44,0.19,8.81
3/2/2033,DC Fast,33,278.27,45.76,58,60,Solar,54,184.27,972.06,64.8,0.18,8.46
3/3/2033,Portable Gen,30,177.6,40.95,56,53,Solar,86,78.43,786.21,52.41,0.08,3.6
3/4/2033,Wall Box,5,48.06,16.99,28,61,Solar,76,25.37,221.63,14.78,0.03,1.17
3/5/2033,Level 2,48,649.85,22.53,26,70,Grid,23,453.88,2351.27,156.75,0.45,20.85
3/6/2033,Wall Box,44,655.22,27.83,41,66,Grid,13,387.82,2777.26,185.15,0.39,17.81
3/7/2033,Level 1,43,249.48,43.67,56,68,Grid,21,153.08,1028.33,68.56,0.15,7.03
3/8/2033,DC Fast,10,126.74,33.65,56,95,Grid,18,51.35,393.69,26.25,0.05,2.36
3/9/2033,DC Fast,23,200.08,47.04,30,70,Grid,26,119.82,870.01,58,0.12,5.5
3/10/2033,Wall Box,30,347.32,46.2,32,74,Solar,63,185.29,1445.58,96.37,0.19,8.51
3/11/2033,Wall Box,29,169.09,37.77,58,56,Solar,60,94.67,745.31,49.69,0.09,4.35
3/12/2033,Level 1,17,185.36,41.93,30,55,Solar,77,86.06,734.83,48.99,0.09,3.95
3/13/2033,Level 2,25,200.13,34.57,58,99,Solar,65,120.95,811.98,54.13,0.12,5.56
3/14/2033,DC Fast,39,243.69,35.46,26,98,Grid,20,136.16,1048.24,69.88,0.14,6.25
3/15/2033,DC Fast,22,215.44,48.17,46,55,Grid,20,88.94,732.44,48.83,0.09,4.09
3/16/2033,Wall Box,24,280.59,29.56,27,59,Grid,20,131.82,880.86,58.72,0.13,6.06
3/17/2033,Portable Gen,33,489.67,46.91,37,75,Solar,94,215.49,2091.53,139.44,0.22,9.9
3/18/2033,Wall Box,18,213.89,47.17,24,80,Grid,19,139.76,731.2,48.75,0.14,6.42
3/19/2033,Level 1,32,303.87,44.39,34,87,Grid,7,190.86,1217.02,81.13,0.19,8.77
3/20/2033,Fast DC,49,347.41,47.89,33,50,Grid,31,219.69,1359.34,90.62,0.22,10.09
3/21/2033,Portable Gen,7,104.16,25.83,31,87,Grid,36,71.59,472.55,31.5,0.07,3.29
3/22/2033,Portable Gen,7,95.97,10.83,36,53,Grid,14,51.23,373.06,24.87,0.05,2.35
3/23/2033,Slow AC,25,264.5,18.71,53,80,Solar,57,150.82,1125.81,75.05,0.15,6.93
3/24/2033,Fast DC,16,180.48,40.47,58,58,Solar,34,98.68,724.58,48.31,0.1,4.53
3/25/2033,Slow AC,7,42.07,29.71,27,67,Grid,37,25.61,197.61,13.17,0.03,1.18
3/26/2033,Fast DC,21,159.6,46.97,41,90,Grid,38,78.42,679.98,45.33,0.08,3.6
3/27/2033,Portable Gen,29,418.47,28.04,42,64,Grid,38,287.6,1825.65,121.71,0.29,13.21
3/28/2033,Fast DC,36,445.32,41.25,56,55,Grid,35,293.62,1811.24,120.75,0.29,13.49
3/29/2033,Portable Gen,41,423.53,27.91,56,90,Solar,97,256.56,1304.58,86.97,0.26,11.79
3/30/2033,Slow AC,42,324.24,10.57,27,60,Solar,80,203.59,1197.29,79.82,0.2,9.35
3/31/2033,Fast DC,28,304.92,10.04,54,98,Grid,37,157.75,1357.15,90.48,0.16,7.25
4/1/2033,Slow AC,11,139.7,37.23,21,80,Grid,28,64.65,586.38,39.09,0.06,2.97
4/2/2033,Fast DC,30,216,37.3,21,74,Grid,39,136.67,846.78,56.45,0.14,6.28
4/3/2033,Fast DC,25,228.25,18.67,39,72,Grid,30,136.61,822.18,54.81,0.14,6.28
4/4/2033,Fast DC,35,325.5,20.1,30,81,Grid,10,204.83,1554.44,103.63,0.2,9.41
